,Acidez,AcidoCitrico,Azucar,CloruroSodico,Densidad,pH,Sulfatos,Alcohol,CalifProductor,PrecioBotella,Etiqueta,Clasificacion,Region,prop_missings,aleatorio,aleatorio2,Acidez_sqr,AcidoCitrico_exp,Azucar_sqr,CloruroSodico_sqr,Densidad_raiz4,pH_sqrt,Sulfatos_sqr,Alcohol_sqrt,CalifProductor_sqrt,PrecioBotella_sqr,aleatorio_sqrt,aleatorio2_log,Beneficio
458,0.22,0.32,42.6,0.056,1.05036,3.37,0.38,9.6,3,4.0,MB,**,Reg 1,7.142857142857142,0.9404344694936763,0.9495817185095139,8.76700635337258,21.065059055830158,17.817875857060752,9.71191044717665,1.5201349670071904,1.8157212021368514,8.389459805785338,1.6472632425698037,1.6712221139600012,4.153115537500156,1.8072857842783294,1.184682417199636,1189
459,-0.51,0.24,61.2,0.049,0.99605,3.32,-0.45,14.9,2,1.2,R,****,Reg 3,0.0,0.6714654244447219,0.46709960241959647,4.035106057693259,19.172633809843806,22.85143905265721,9.573528094806617,1.3376543586048293,1.7950644911089444,4.0244171632019645,2.0521905277194965,1.3645593560288818,0.018483660763817956,1.5270715530931047,0.47517949293685896,644
460,0.27,0.93,72.2,0.076,0.9979,3.03,1.79,7.6,2,2.29,R,*,Reg 1,0.0,0.14359878254896752,0.8221264260646606,9.157458189220398,43.17969500035927,26.122574296274497,10.112760081306034,1.345197855941123,1.6702251880137466,19.439264328431413,1.465670319002397,1.3645593560288818,0.7680109649424475,0.7058785902086968,1.0405514326314305,753
461,2.11,-0.57,-1.4,0.05,0.9946,3.75,0.58,10.6,3,1.35,R,Desc,Reg 3,0.0,0.7366274083353642,0.42291488307509506,29.44238180597773,7.392011422633159,8.400113864066677,9.593236208015819,1.3316513974409478,1.965630777745987,9.678329352278423,1.7309302537884312,1.6712221139600012,0.0565705286244495,1.5994701418821087,0.3758030093371634,327
462,0.26,0.45,1.5,-0.377,0.99215,3.02,0.56,9.7,4,1.0,R,**,Reg 3,0.0,0.5778352109090978,0.12877539705110508,9.078687318708582,24.546758463412502,8.913098929853687,3.020971818885332,1.3213200620284633,1.6657535193856683,9.545299740579978,1.6558201972549538,1.9297524380738358,1e-08,1.416579851201228,-0.813416571728897,414
463,0.22,-0.6,1.4,0.504,1.01149,3.17,0.48,12.0,2,1.56,R,*,Reg 1,0.0,0.7721791126979921,0.38546054300122123,8.76700635337258,7.1356294706077055,8.89515670887253,20.63376507408905,1.3970694317949301,1.7316164867813475,9.022387198339834,1.8416895063777663,1.3645593560288818,0.14477489052371956,1.6376211054940715,0.28306587008202866,926
464,1.59,1.32,9.8,-0.229,0.9971,3.28,0.61,8.0,3,1.79,R,*,Reg 3,0.0,0.09951735147644603,0.5530840508362175,22.541942265933816,68.324108714551,10.465320385909196,4.8805601797663,1.3419514062457587,1.778366374491193,9.879599876929896,1.503744268573612,1.6712221139600012,0.2880745618328654,0.5874829320371309,0.6441542544720726,393
465,-1.03,0.81,38.8,-0.018,0.9955,2.54,3.38,3.8,2,4.06,R,Desc,Reg 1,14.285714285714285,0.201232869749576,0.5126047555760117,1.7702552850846978,37.493692658411625,16.866450041374613,8.299247627170013,1.335386896231205,1.4348170627346823,37.38870278449953,1.036409543569671,1.3645593560288818,4.320893090507952,0.8357461762525787,0.5681462347022143,622
466,0.56,0.28,2.7,0.593,0.94351,4.2,0.71,9.1,4,2.19,R,**,Reg 1,7.142857142857142,0.035165804637729114,0.702822611045182,11.589822911003385,20.096583377782547,9.129815603125078,23.287765291044952,1.031747569645908,2.129550883229608,10.565461220667803,1.603793787786427,1.9297524380738358,0.6535672044822315,0.3487036767112904,0.8837572480775095,674
467,-0.78,0.3,52.7,0.046,0.993,3.42,1.32,12.1,2,4.98,B,***,Reg 3,7.142857142857142,0.536811712582423,0.9924902527261815,2.744290909833423,20.57512370979586,20.473558421245272,9.514525343723465,1.324931825249368,1.836145539040512,15.247600075241502,1.8493470667286414,1.3645593560288818,7.309491292182788,1.3653543920622087,1.2288790156471712,928
468,0.25,0.51,36.3,-0.125,0.99604,2.68,0.49,14.5,2,3.75,B,****,Reg 2,0.0,0.6259243595314518,0.07196683592989028,9.00025669986789,26.34236887160916,16.254747798704248,6.452847327972857,1.337613234826425,1.5058364725733013,9.08694574947141,2.0244576115093706,1.3645593560288818,3.4898018296543696,1.4743638354885504,-1.3954153722167952,477
469,-0.19,2.27,8.55,0.042,1.01197,2.47,0.16,11.3,2,1.71,R,**,Reg 2,0.0,0.6583979906763584,0.7800051145316591,5.886158625293323,208.94630927498108,10.223586828663539,9.43613871554967,1.3987987928443093,1.397955029393246,7.078031502237439,1.787168120432723,1.3645593560288818,0.23269425394775947,1.5121357005271734,0.9879562830386885,802
470,0.34,0.46,13.8,0.055,0.97459,2.98,0.76,3.1,5,1.0,M,*,Reg 1,0.0,0.30039002247955626,0.06291579556083715,9.71838132959468,24.837293088954297,11.257848827715637,9.692080745422986,1.2390246892243815,1.6477454967398566,10.91702242805579,0.9361059741243749,2.1575230219663686,1e-08,1.0212345442978998,-1.529867358883319,489
471,0.25,0.08,38.4,-0.119,0.99048,4.05,0.78,8.9,2,2.41,R,****,Reg 1,0.0,0.022233751767647303,0.7947906543547609,9.00025669986789,15.882540463138678,16.767818440202543,6.55024357185316,1.3141364915342835,2.076349222630135,11.05925794430787,1.5860724583418742,1.3645593560288818,0.9175247541879843,0.2768959798900929,1.0067350813076934,768
472,0.26,0.49,55.0,0.558,0.98348,2.99,0.61,4.3,2,1.25,R,Desc,Reg 1,0.0,0.8803788207725035,0.7026148559544191,9.078687318708582,25.729692801047534,21.104095902375942,22.224907144804202,1.282665347965402,1.6522659027397173,9.879599876929896,1.102481935716655,1.3645593560288818,0.028872223404241032,1.748617422791183,0.8834615941205269,423
473,0.68,2.27,-21.65,0.049,0.99347,3.06,3.08,7.7,3,3.71,B,***,Reg 3,0.0,0.45631850114159744,0.5274278504601259,12.68002056904533,208.94630927498108,5.241781212608829,9.573528094806617,1.3269163036037783,1.6835689331491608,33.55668065057245,1.4752809289489368,1.6712221139600012,3.389024015552151,1.2588003724716237,0.5966544251457656,1030
474,1.37,1.58,-12.4,0.47,0.98061,3.25,0.4,11.0,2,1.48,R,**,Reg 1,7.142857142857142,0.33529980867343634,0.3845509020224065,19.899490397751144,92.77627073591538,6.592508626070675,19.662250958501957,1.269064684938244,1.7657391619181761,8.514204103385508,1.7632858204906776,1.3645593560288818,0.10637454408984928,1.0789755669523453,0.28070306571046527,501
475,-0.65,0.17,53.2,-0.085,0.99428,3.28,1.2,14.4,3,1.74,M,Desc,Reg 1,0.0,0.7192374297855368,0.9908414699681839,3.334831597471149,17.65675890256051,20.609818312767587,7.1159356555470294,1.330315612450987,1.778366374491193,14.258860180790563,2.01746481641747,1.6712221139600012,0.25276975141073804,1.5804733761237704,1.2272163390797026,372
476,-1.29,0.33,-71.3,0.232,1.03571,3.9,1.78,8.1,2,1.23,B,***,Reg 1,0.0,0.4217323235794668,0.12743532995201956,0.982845093303278,21.31438440173779,0.6348949894594217,13.517581817240089,1.4773107219391697,2.021748061547118,19.34478658750052,1.5131130693321755,1.3645593560288818,0.024439951150497304,1.2101381067487424,-0.8238791212113286,511
477,-1.365,0.32,60.4,0.051,1.01429,3.54,2.54,9.2,2,2.42,B,***,Reg 1,7.142857142857142,0.8775810594643638,0.03411244552506132,0.798451654167054,21.065059055830158,22.622070745446667,9.612964585982432,1.407068262156643,1.8842608992642609,27.181015597694884,1.6125814240087801,1.3645593560288818,0.9305840722198566,1.7458362280295767,-2.142296702388161,963
478,0.36,0.75,-52.2,0.329,0.93994,2.93,0.43,11.9,3,3.07,R,****,Reg 2,0.0,0.7267981798695918,0.9453087169884964,9.881707349027474,34.93795953101888,1.8797243890718314,15.88334121781935,0.9981488836513367,1.6249548502581226,8.703046656889574,1.8339999734422383,1.6712221139600012,1.9773854905573491,1.5887606292326188,1.180172280291883,706
479,1.46,0.27,4.6,0.288,1.04175,4.35,1.83,6.4,3,1.22,R,**,Reg 3,7.142857142857142,0.7467993579450816,0.5179653013547088,20.96058871197403,19.861503278456823,9.478274070817815,14.860117117304906,1.4954137635289846,2.1814554394282824,19.819476768293388,1.3449971971028005,1.6712221139600012,0.0223622386224127,1.6104780855827427,0.5785498403212663,561
480,0.5,-0.76,2.9,0.084,0.9968,3.2,0.55,9.5,4,6.74,B,**,Reg 1,7.142857142857142,0.5280355963764363,0.6676961311896741,11.063097672223275,5.911129629915722,9.166188129451914,10.27536958778771,1.3407278904282853,1.7444907082820547,9.479130156151516,1.638661604787802,1.9297524380738358,15.20319769357126,1.3541441870148876,0.8324842549570427,567
481,-0.68,0.51,9.7,0.044,1.0226,3.13,0.47,7.1,2,5.12,B,Desc,Reg 2,0.0,0.005146139971156316,0.783440860213763,3.193449202180152,26.34236887160916,10.4458777574371,9.475291500121747,1.4355519105758274,1.714300467238376,8.9580587948221,1.4166396180487606,1.3645593560288818,7.832751515246439,0.13157922177157466,0.9923515069602531,607
482,0.7,0.34,9.6,-0.538,0.97745,3.68,3.15,10.7,3,3.22,B,***,Reg 3,0.0,0.48209061926678387,0.5738187006411729,12.866483702114765,21.566660754236345,10.426453206163687,1.5021169453119192,1.2535656541157905,1.9388869526389574,34.43229226557458,1.739075581680087,1.6712221139600012,2.2743244881501314,1.2938719316928713,0.6809592001363184,529
483,0.62,-1.29,0.8,0.687,1.04135,4.35,2.02,10.0,1,1.33,R,Desc,Reg 3,0.0,0.8535893169068625,0.25770901914719413,12.128797209944072,3.1683598237910866,8.787883004157997,26.26516382226854,1.4942350885177038,2.1814554394282824,21.67577311126202,1.6812297676358767,0.9649150833430776,0.05029260838687582,1.7218021192173851,-0.1195700465468294,488
484,0.39,-0.09,10.0,0.056,0.9974,3.26,0.91,10.2,3,2.92,B,***,Reg 2,0.0,0.09631425928783499,0.4959744872443651,10.129248265710121,13.003134370846709,10.504259874449449,9.71191044717665,1.3431715845886592,1.7699582422366125,12.006228192295884,1.6979582451334554,1.6712221139600012,1.7012100327826551,0.5779354776635584,0.5351641976903352,734
485,0.21,0.26,13.1,0.05,1.01779,3.31,0.46,9.0,2,3.69,M,**,Reg 3,0.0,0.13504142954334697,0.5453731272242988,8.689936741216398,19.629173032280775,11.117068433951271,9.593236208015819,1.419274453519396,1.7909045580126257,8.893960538918206,1.5949577356238895,1.3645593560288818,3.3391888028961905,0.6844986330542208,0.6301139108727818,369
486,0.2,0.24,1.8,0.035,0.9909,2.73,0.47,11.5,1,1.43,M,**,Reg 2,7.142857142857142,0.40545114082095657,0.7439847955157386,8.613207380731344,19.172633809843806,8.967034055989274,9.299742309405818,1.315954230813201,1.5304020513515662,8.9580587948221,1.8029139084611698,0.9649150833430776,0.08537350554240401,1.186540048909379,0.9406750438964611,492
487,0.27,0.22,49.3,-0.536,0.99094,3.03,0.65,16.9,3,2.16,M,Desc,Reg 1,0.0,0.018285165152810867,0.7679535558153879,9.157458189220398,18.726712867722608,19.558976341622333,1.5177626112883638,1.3161269564661084,1.6702251880137466,10.151182643058968,2.18558291272114,1.6712221139600012,0.6210335831284011,0.25090821941849256,0.9723846222982749,162
488,0.22,0.83,8.9,0.256,0.93397,4.52,0.44,10.3,2,3.8,B,*,Reg 3,0.0,0.3105663839749707,0.6106956661385801,8.76700635337258,38.38649337960273,10.290987508813016,14.08517242185099,0.9329465753577976,2.238826363704454,8.766454469951944,1.7062609816591756,1.3645593560288818,3.6178504512639518,1.0383979245342105,0.7432467571442732,839
489,0.27,-0.49,109.9,0.045,1.02652,3.18,0.48,8.4,2,2.5,R,**,Reg 2,7.142857142857142,0.17563200783237753,0.7360998214899137,9.157458189220398,8.121636218764618,38.993124704723186,9.494898289543901,1.4484195605405434,1.7359185028747153,9.022387198339834,1.5408777260157234,1.3645593560288818,1.038380782845733,0.7807306683458869,0.930019866293935,529
490,0.51,-0.75,7.8,-0.174,0.99537,3.12,1.12,9.6,3,2.91,R,**,Reg 1,0.0,0.5436146974424468,0.7883779391742364,11.150034582842142,5.981093565728933,10.079902484217593,5.684751430227062,1.3348492593967862,1.7099440636008822,13.61811206026388,1.6472632425698037,1.6712221139600012,1.6835365947912075,1.3739812824214144,0.9986336979234621,461
491,-0.8,0.5,-6.6,0.045,0.94232,3.22,0.49,9.9,2,2.28,R,**,Reg 3,0.0,0.1346437893033301,0.08537174416504645,2.6585422714176024,26.034228598488962,7.518349154122754,9.494898289543901,1.0209138497788057,1.7530209964350274,9.08694574947141,1.672802796586954,1.3645593560288818,0.7561513181000638,0.68348889617993,-1.2245577440070181,514
492,1.065,-1.0,37.9,0.081,0.9972,3.48,-0.07,6.3,3,1.6,M,**,Reg 1,7.142857142857142,0.6727160376813125,0.6085333954500567,16.508505211057653,4.456847487641403,16.644935675707888,10.214239037176506,1.3423585021410047,1.8603587795146577,5.826094211418212,1.3344486220527711,1.6712221139600012,0.16618984132125061,1.5284933302694876,0.7396996784368561,290
493,-0.25,-1.38,69.1,0.042,0.95546,3.57,0.35,14.9,2,1.04,M,**,Reg 3,0.0,0.24896051441594524,0.8503473227747232,5.512546638520397,2.849990951388447,25.17857337964585,9.43613871554967,1.12532132392111,1.896098971701005,8.204069466488884,2.0521905277194965,1.3645593560288818,0.0007437033786356822,0.929659151020987,1.0743030125064004,372
494,0.655,-0.63,2.0,0.588,0.94132,3.0,0.83,8.9,5,1.45,R,**,Reg 1,7.142857142857142,0.46328680951821843,0.4479533780281665,12.448855568358626,6.8881397809945,9.003081192739762,23.134408556204807,1.0115355037378229,1.6567739751354462,11.418874318180288,1.5860724583418742,2.1575230219663686,0.09349707376380757,1.268378737113689,0.43332413045814583,540
495,0.28,0.29,2.7,-0.515,0.9912,3.32,0.41,15.0,2,2.29,B,***,Reg 3,0.0,0.15473927252180897,0.3845815219243923,9.236569311403342,20.334445877429346,9.129815603125078,1.686936042955549,1.3172480190381266,1.7950644911089444,8.576921473606356,2.059065394147907,1.3645593560288818,0.7680109649424475,0.7327782692884915,0.28078269217473145,785
496,-0.5,0.26,-3.5,0.516,0.9961,3.17,-1.21,13.0,2,3.33,R,***,Reg 2,0.0,0.1523550680548148,0.5870376778436046,4.087677549528291,19.629173032280775,8.03813244918625,20.982245482047315,1.3378599206259651,1.7316164867813475,1.4180625299282608,1.9168890398404597,1.3645593560288818,2.5052761361358877,0.7271051049779248,0.7037355715330745,489
497,0.25,0.29,-27.5,0.047,0.9982,3.22,1.07,9.3,3,1.27,M,*,Reg 2,0.0,0.5107029783606544,0.9160082225413431,9.00025669986789,20.334445877429346,4.467379856256525,9.534172662660437,1.3464092372577194,1.7530209964350274,13.22512428238453,1.6213214315409623,1.6712221139600012,0.033673625254750754,1.3317271094028342,1.1486853208330305,386
498,-0.4,0.31,11.7,-0.125,1.01627,3.19,0.44,9.5,3,4.44,MM,*,Reg 1,0.0,0.8348520164880892,0.6713511771372414,4.6321063097906015,20.81865019706756,10.838164994629391,6.452847327972857,1.4140122795419618,1.7402098838797027,8.766454469951944,1.638661604787802,1.6712221139600012,5.4606323452814305,1.7027958246501844,0.8379436210217187,559
499,-0.92,0.27,1.2,0.042,0.99786,2.62,0.36,8.7,2,1.26,M,Desc,Reg 2,0.0,0.41976173820132057,0.02387471096889804,2.172631581297351,19.861503278456823,8.859326498506276,9.43613871554967,1.3450360909490235,1.475818123670091,8.265636098640528,1.5681508768224235,1.3645593560288818,0.031226783129900126,1.2073064620528213,-2.49941502283509,282
500,-2.05,-1.2,-21.9,0.287,1.00525,4.26,0.37,9.0,3,6.47,B,*,Reg 2,0.0,0.37739190780467835,0.5264350583454991,1e-08,3.522293278904261,5.207421733643017,14.835585991832119,1.373979832604312,2.150463046007278,8.327432878406011,1.5949577356238895,1.6712221139600012,13.806605324657284,1.144729748707318,0.5947702451278928,712
501,0.39,0.87,7.4,0.14,0.99212,3.18,0.63,13.6,3,2.81,R,***,Reg 1,7.142857142857142,0.40247768591644717,0.6542758418676969,10.129248265710121,40.236379228596384,10.003686609416205,11.449950578438218,1.3211920458104116,1.7359185028747153,10.01493096476675,1.9606247991279662,1.6712221139600012,1.5118777468322633,1.1821794338359117,0.8121794439047718,927
502,0.78,0.3,-48.3,0.247,0.99705,3.16,0.5,15.0,2,2.86,R,***,Reg 1,0.0,0.7491095310916939,0.3146626073952157,13.6259463012376,20.57512370979586,2.214980450230442,13.870958073996725,1.341747719286612,1.727303756136471,9.151734448216825,2.059065394147907,1.3645593560288818,1.5965536408218417,1.6129676547378344,0.08011521422645107,424
503,0.24,0.18,-4.0,0.905,1.04208,3.2,0.7,9.8,3,2.59,R,Desc,Reg 3,0.0,0.13008156616377775,0.5144742050220463,8.922166332698326,17.865743719993063,7.953121415938836,33.85935832851071,1.4963840765470695,1.7444907082820547,10.495839422031727,1.6643331580405663,1.6712221139600012,1.1667116858379931,0.6717953520323238,0.5717867168783577,780
504,0.15,0.92,2.7,0.103,0.99512,3.29,1.18,10.0,2,2.88,B,**,Reg 2,7.142857142857142,0.028706723063916972,0.8810635198087049,8.234664353372976,42.67459984071333,9.129815603125078,10.666765075957365,1.3338135127205994,1.7825555680681504,14.097292264975847,1.6812297676358767,1.3645593560288818,1.6310699752120132,0.31489195561153316,1.1097887533268236,536
505,1.43,0.84,0.7,0.027,0.98985,1.31,0.32,22.2,1,5.19,B,***,Reg 2,0.0,0.3652248656074175,0.002723356943478583,20.603827008859593,38.840834652261144,8.770067323567643,9.145076587828871,1.3113956574177283,0.4731393768724368,8.020750455717002,2.504951584386146,0.9649150833430776,8.10116438311884,1.1261175746379064,-4.677533748046438,596
506,0.15,0.41,12.9,0.162,0.91473,2.55,0.78,5.8,2,1.64,R,**,Reg 2,0.0,0.2625893392996089,0.14670569153259416,8.234664353372976,23.41821007037371,11.077008159092484,11.92878027233729,0.1,1.44000603986386,11.05925794430787,1.2804028461071502,1.3645593560288818,0.1890813105058456,0.9547823979900564,-0.6830370577659503,749
507,0.24,0.26,65.6,0.03,0.91473,4.42,1.31,12.7,2,2.02,B,***,Reg 3,0.0,0.5531740608746267,0.9229430790728839,8.922166332698326,19.629173032280775,24.133645057612004,9.20292424773965,0.1,2.20525952520785,15.163939272161134,1.8946426008915056,1.3645593560288818,0.4801916223143132,1.386012812130043,1.1562277225932855,857
508,0.3,0.16,-87.0,-0.422,0.9905,3.3,2.01,14.0,1,2.2,M,****,Reg 1,0.0,0.20299029335474916,0.061426471971658514,9.395812310782611,17.45021868830832,0.10549117154591059,2.543556147940788,1.3142232217220269,1.7867349396540557,21.576001975212787,1.9892478337851665,0.9649150833430776,0.6645963097318914,0.839390577741059,-1.553832182783039,751
509,0.18,0.31,11.8,0.607,0.97072,3.07,-0.95,2.9,4,1.51,M,**,Reg 2,7.142857142857142,0.8612909713483852,0.13960463943174906,8.460769414774614,20.81865019706756,10.85796916707521,23.719859361332887,1.218494904889556,1.6879934075685303,2.1601142186305724,0.9054091473801472,1.9297524380738358,0.1200825560086144,1.7295537720091072,-0.7326587183360757,381
510,1.78,0.28,14.7,0.051,0.98595,4.16,0.39,8.9,2,1.65,R,**,Reg 3,7.142857142857142,0.9394254737217972,0.4032405357643598,24.95658781435921,20.096583377782547,11.440153749432358,9.612964585982432,1.2940335602863662,2.1154945991291827,8.451716880778502,1.5860724583418742,1.3645593560288818,0.19503488379997305,1.8063158348270418,0.32816278996303977,863
511,0.29,-0.79,4.9,0.034,1.01441,3.17,-0.22,10.8,3,2.21,M,*,Reg 3,0.0,0.15655057396709304,0.5763873347315009,9.316020685257413,5.706110066694671,9.533890376431202,9.280338167557764,1.407492045864648,1.7316164867813475,5.075205439524243,1.7471829366473857,1.6712221139600012,0.6757176973807427,0.7370590353565183,0.6854257673545796,373
512,0.25,0.44,-35.4,0.447,0.9658,4.23,0.72,12.0,2,1.11,R,**,Reg 2,14.285714285714285,0.32890374867620153,0.4338058761759619,9.00025669986789,24.259622371210728,3.5197888697938566,19.018333781734135,1.1907978438605504,2.140032508690803,10.635313166917717,1.8416895063777663,1.3645593560288818,0.005598039160120765,1.0686299104828074,0.40123051825579426,732
513,0.61,-0.58,43.6,0.084,0.9972,3.4,-0.66,10.4,4,1.64,B,**,Reg 2,14.285714285714285,0.761418072674012,0.2888624101379721,12.038117530942804,7.3055432530551085,18.07258959939965,10.27536958778771,1.3423585021410047,1.8280031886949049,3.1713299780674244,1.714523511897222,1.9297524380738358,0.1890813105058456,1.6261677638077803,-0.005441501244942204,850
514,0.12,-0.69,14.05,0.313,0.99634,2.98,0.59,5.5,3,1.63,M,Desc,Reg 1,0.0,0.1346119553178542,0.059274212839994345,8.011621557011479,6.418614221461491,11.308342206508737,15.479981300282928,1.3388453017550217,1.6477454967398566,9.745189379548405,1.2468514115048919,1.6712221139600012,0.18322001961090953,0.6834079949199444,-1.589511676935544,594
515,0.31,-0.2,-5.6,0.281,0.91473,3.9,0.73,17.9,3,1.0,R,*,Reg 1,7.142857142857142,0.6738126051601192,0.29322527859032455,9.47594418797894,11.424489638246733,7.6841230789263655,14.688824798900987,0.1,2.021748061547118,10.705395260781476,2.2493145670486197,1.6712221139600012,1e-08,1.529738891063085,0.009550325356387616,484
